sample_id,audio_path,resolved_audio_path,stress_label,stress_level,speaker_id,split,language,assignment_id,recording_device,environment,transcript,notes,duration_sec,rms_mean,rms_std,rms_p90,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_delta_01_mean,mfcc_delta_02_mean,mfcc_delta_03_mean,mfcc_delta_04_mean,mfcc_delta_05_mean,mfcc_delta_06_mean,mfcc_delta_07_mean,mfcc_delta_08_mean,mfcc_delta_09_mean,mfcc_delta_10_mean,mfcc_delta_11_mean,mfcc_delta_12_mean,mfcc_delta_13_mean,mfcc_delta_01_std,mfcc_delta_02_std,mfcc_delta_03_std,mfcc_delta_04_std,mfcc_delta_05_std,mfcc_delta_06_std,mfcc_delta_07_std,mfcc_delta_08_std,mfcc_delta_09_std,mfcc_delta_10_std,mfcc_delta_11_std,mfcc_delta_12_std,mfcc_delta_13_std,pitch_mean,pitch_std,pitch_range,pitched_frame_ratio,jitter_local,shimmer_local,pause_ratio,voiced_ratio,voiced_rms_mean,voiced_rms_std,speech_turns_per_sec,energy_drift
03-01-01-01-01-01-01,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_01/03-01-01-01-01-01-01.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_01\03-01-01-01-01-01-01.wav,low,0,actor_01,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=neutral; intensity=normal; repetition=01,3.3033125,0.05185674875974655,0.08574892580509186,0.17566147446632385,0.07337704016137905,0.10339376226088984,1855.9601611081612,1461.4783391816145,1533.2986098828944,902.1427817720127,3467.8048780487807,2623.8972245219998,0.3894129693508148,0.3224877119064331,-52.310035705566406,7.649978160858154,1.7314509153366089,2.3579046726226807,1.2066224813461304,0.34821563959121704,0.41210848093032837,0.029399150982499123,0.3490353226661682,1.1128300428390503,0.6043123602867126,1.0481616258621216,0.07505002617835999,39.742774963378906,7.137362480163574,2.201111078262329,2.289027690887451,1.837024211883545,1.9063018560409546,1.748021125793457,1.760684609413147,1.4375767707824707,1.2081263065338135,1.1292202472686768,1.1761181354522705,1.3668346405029297,-0.025216544046998024,-0.0014039365341886878,-0.003113612998276949,0.005348385777324438,0.0031324801966547966,-0.0020657326094806194,0.004091201815754175,0.0016522218938916922,0.0007374482811428607,0.0014818391064181924,0.0025858806911855936,0.00033586708013899624,0.001619903021492064,7.4528069496154785,1.338822841644287,0.9625519514083862,0.7412182092666626,0.7120152711868286,0.685907244682312,0.6757343411445618,0.6135156154632568,0.5614781379699707,0.543306827545166,0.5202034115791321,0.4801420569419861,0.4516882598400116,145.25136547531193,54.26322678052783,265.16007532956684,0.2073170731707317,0.22471871986442307,0.24141016602516174,0.6189024390243902,0.38109756097560976,0.13455456495285034,0.09072944521903992,0.30272642990937126,-0.008779879659414291
03-01-06-01-01-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-01-01-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-01-02-21.wav,high,2,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=fearful; intensity=normal; repetition=02,3.7704375,0.04244186356663704,0.06781282275915146,0.14505311846733093,0.11820217209690893,0.12927453875891698,2198.1172282701805,1124.357060784746,1775.499047852111,603.3707493721614,4156.053333333333,1998.1381726886545,0.4733021557331085,0.2735588550567627,-43.600746154785156,8.802070617675781,-0.04824361205101013,2.507829189300537,-0.12059824913740158,-0.22365690767765045,-0.11667598783969879,-0.8468561172485352,-0.08677729964256287,0.6753641366958618,-0.39468684792518616,0.2373681217432022,0.015933126211166382,28.756526947021484,7.657233715057373,3.02473783493042,2.482421636581421,2.137564182281494,1.919081449508667,1.4604295492172241,1.544973373413086,1.1496943235397339,1.2561744451522827,1.0185565948486328,0.8466491103172302,0.8199627995491028,0.033406756818294525,-0.001081949914805591,0.0034809138160198927,-0.0006379979313351214,-0.0025197258219122887,-0.023007886484265327,0.0029601040296256542,-0.003791661001741886,-0.0051268464885652065,0.0007897319737821817,0.003123002592474222,0.005826687905937433,-0.00030102411983534694,4.68577766418457,1.632627248764038,1.01787269115448,0.6617144346237183,0.6667321920394897,0.6869862079620361,0.5959667563438416,0.5729610919952393,0.5236585736274719,0.46037596464157104,0.409095823764801,0.4319343864917755,0.404489129781723,171.02383838017104,60.27800123660249,228.16399286987524,0.26666666666666666,0.21978118728144638,0.21098290383815765,0.6186666666666667,0.38133333333333336,0.10778754204511642,0.07160339504480362,0.7956636331990651,-0.020540352910757065
03-01-06-01-02-01-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-01-02-01-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-02-01-21.wav,high,2,actor_21,test,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=fearful; intensity=normal; repetition=01,3.970625,0.05505910888314247,0.08378460258245468,0.19761604070663452,0.10225563909774435,0.14008953810351285,2185.756184317993,1241.4743933393302,1788.021441076073,609.871622645546,4127.696202531645,2086.4489871697147,0.46476104855537415,0.2748071551322937,-43.119102478027344,8.13747501373291,0.7388321757316589,2.6662240028381348,0.5923810005187988,0.30543583631515503,0.073603056371212,-0.8070826530456543,0.37047621607780457,0.7263140082359314,-0.2264719158411026,0.4276147782802582,0.12255927175283432,31.285198211669922,7.472736835479736,2.516723394393921,2.4223482608795166,1.5878056287765503,2.154364824295044,1.6216024160385132,1.5498145818710327,1.399237871170044,1.3956912755966187,1.0305811166763306,0.9838031530380249,0.802675724029541,0.05367536097764969,0.012467466294765472,-0.011801561340689659,-0.00036972263478673995,-0.0019404031336307526,0.0019766418263316154,-0.0016369535587728024,-0.0018304510740563273,-0.006457136943936348,-0.005195062141865492,0.0037310991901904345,-0.002593571087345481,-0.005939801689237356,5.703939437866211,1.5191633701324463,0.9707993865013123,0.8115323781967163,0.645801842212677,0.6582722663879395,0.6315040588378906,0.6202685236930847,0.5598381161689758,0.5147292613983154,0.43248870968818665,0.5030460953712463,0.45358994603157043,173.9969434218829,68.32111707018481,250.98039215686273,0.2481012658227848,0.20687578666676812,0.1889045536518097,0.6050632911392405,0.3949367088607595,0.1358136385679245,0.08346118032932281,0.755548559735558,-0.01636369898915291
03-01-06-01-02-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-01-02-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-01-02-02-21.wav,high,2,actor_21,test,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=fearful; intensity=normal; repetition=02,4.07075,0.047199200838804245,0.07624252140522003,0.17293137311935425,0.094340790247223,0.1268162651774598,2194.4508189384287,1197.6425447290217,1832.077202468212,589.8991660477307,4207.7037037037035,2055.2458411985804,0.48225533962249756,0.27515414357185364,-46.26816177368164,9.109971046447754,0.8720073103904724,2.4543089866638184,0.2686882019042969,0.44796326756477356,-0.019861744716763496,-0.9502577185630798,-0.023823397234082222,0.40078219771385193,-0.38908374309539795,0.06807105988264084,-0.03435090556740761,28.42862892150879,7.535221576690674,2.7919225692749023,2.149087429046631,2.031170129776001,1.7277216911315918,1.5536044836044312,1.475666880607605,1.1365039348602295,1.3922226428985596,0.9756284952163696,0.8669368028640747,0.7925876975059509,0.0005573884700424969,0.004224621690809727,-0.0029557787347584963,-0.001767143257893622,-0.0012453043600544333,0.005008934065699577,0.0019661702681332827,0.0025466247461736202,-0.0033711071591824293,-0.0012125680223107338,-0.003212699666619301,0.0036496338434517384,-0.00024429295444861054,4.165719032287598,1.4321138858795166,0.892578661441803,0.6672229170799255,0.7074023485183716,0.6116111874580383,0.6172415614128113,0.5205212831497192,0.509940505027771,0.4738529622554779,0.465878963470459,0.4188413619995117,0.41399648785591125,167.48811177077582,66.30908324631463,258.58585858585855,0.24444444444444444,0.23190554196269414,0.19139200448989868,0.6419753086419753,0.35802469135802467,0.12940962612628937,0.07541529834270477,0.49130995516796655,-0.001990731805562973
03-01-06-02-01-01-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-02-01-01-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-01-01-21.wav,severe,3,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=fearful; intensity=strong; repetition=01,3.970625,0.037558142095804214,0.06515152007341385,0.14321164786815643,0.1410805494749532,0.10691525980107536,2278.3513619202868,849.7258417158496,1888.4549238671682,446.3810960710328,4454.683544303797,1509.8311041791833,0.5051935911178589,0.2316455841064453,-46.0266227722168,7.5696845054626465,-0.7740764617919922,2.405797004699707,0.14994214475154877,-0.7427178025245667,-0.23604825139045715,-0.8684236407279968,0.04652779549360275,1.006919264793396,-0.5259963274002075,0.46648457646369934,-0.040152326226234436,31.019573211669922,5.203608989715576,2.9337477684020996,2.258993148803711,2.0059735774993896,2.098830223083496,1.660813808441162,1.3509931564331055,1.4761691093444824,1.3103797435760498,1.016795039176941,1.0258599519729614,0.9928069710731506,0.09281904995441437,0.024401158094406128,-0.003808878595009446,-0.0045070890337228775,-0.001399324624799192,-0.0010806256905198097,-0.0003182350774295628,0.0017651421949267387,0.003259503049775958,0.005945222452282906,0.002324390457943082,0.0030494285747408867,0.0024146034847944975,4.486720085144043,1.4874248504638672,1.0223946571350098,0.7007142305374146,0.7127993702888489,0.6904518604278564,0.6079386472702026,0.5232492685317993,0.4914470613002777,0.5079190135002136,0.46093475818634033,0.46768179535865784,0.4365590810775757,179.630794138356,56.82749757634809,238.76723438767232,0.2810126582278481,0.1766784359284748,0.23955507576465607,0.6683544303797468,0.33164556962025316,0.11002341657876968,0.07013507187366486,0.5036990398237053,0.0061007216572761536
03-01-06-02-01-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-02-01-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-01-02-21.wav,severe,3,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=fearful; intensity=strong; repetition=02,3.8371875,0.042902640998363495,0.07202412933111191,0.17343060672283173,0.13665052684066184,0.10077342131552057,2234.967131254381,826.78769394206,1885.3946203127716,442.99767892926224,4406.387434554974,1539.643338262719,0.4989018440246582,0.2304503619670868,-42.94248580932617,7.9906535148620605,-0.5458903908729553,2.1638100147247314,0.24045585095882416,-0.7161248326301575,-0.2584426701068878,-0.6886809468269348,-0.2178347259759903,1.0062090158462524,-0.5794340372085571,0.4216912090778351,-0.14114731550216675,28.845020294189453,5.500196933746338,2.9377291202545166,2.3934807777404785,1.903760552406311,1.977149248123169,1.5052192211151123,1.442134976387024,1.7792242765426636,1.2813087701797485,1.0088368654251099,0.8525204658508301,1.026921272277832,0.04396846145391464,0.004586285911500454,-0.001383178518153727,-0.0009611826390028,-0.004444667138159275,-0.00024820902035571635,0.0013420830946415663,-0.0013898791512474418,0.0016289862105622888,0.005068136844784021,0.0005902465200051665,-0.0016944813542068005,0.0010442197090014815,3.8440001010894775,1.4856505393981934,1.050262212753296,0.721736490726471,0.6761861443519592,0.6746742725372314,0.5828877091407776,0.5652115941047668,0.5502291321754456,0.5002806782722473,0.44489139318466187,0.43201205134391785,0.3880000114440918,170.93456076893438,40.604355517560876,239.6135265700483,0.3089005235602094,0.10165555760379431,0.24583753943443298,0.6492146596858639,0.3507853403141361,0.11899447441101074,0.07644402235746384,0.7818226239921817,0.0035571567714214325
03-01-06-02-02-01-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-02-02-01-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-02-01-21.wav,severe,3,actor_21,test,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=fearful; intensity=strong; repetition=01,3.7704375,0.03465893864631653,0.055505942553281784,0.13492810726165771,0.12602172096908937,0.13043617442479652,2301.828561906062,1063.7788613022117,1866.879654432629,530.660039814533,4450.453333333333,1818.6851095839056,0.4884638786315918,0.2666706442832947,-48.116615295410156,8.510181427001953,0.007321329787373543,2.5976622104644775,0.23826107382774353,-0.49917304515838623,-0.21507897973060608,-1.010817050933838,-0.1649121195077896,0.6815385818481445,-0.41379085183143616,0.378821462392807,-0.0974627211689949,31.80171775817871,6.465382099151611,3.4891245365142822,2.61696195602417,1.5902221202850342,2.1440255641937256,1.706790566444397,1.6647582054138184,1.2525787353515625,1.3079053163528442,0.9459724426269531,0.7565573453903198,0.9753799438476562,-0.006864868104457855,0.0003822759026661515,-0.0068703447468578815,0.003581029362976551,-0.0027429412584751844,-0.003059852635487914,0.012206637300550938,-0.013796530663967133,0.00416614068672061,-0.000940539815928787,0.0027942790184170008,-5.209064329392277e-05,0.0035537872463464737,3.913933277130127,1.6280854940414429,1.0978776216506958,0.7596640586853027,0.6143178939819336,0.7044179439544678,0.692120373249054,0.6400892734527588,0.5156939625740051,0.4764504134654999,0.4090244174003601,0.43236589431762695,0.45337578654289246,168.98890039141057,52.40281677173789,232.47863247863245,0.28,0.1692187028665352,0.22651441395282745,0.6453333333333333,0.3546666666666667,0.09425893425941467,0.05614195764064789,1.3261060553317752,0.002560574561357498
03-01-06-02-02-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-06-02-02-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-06-02-02-02-21.wav,severe,3,actor_21,test,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=fearful; intensity=strong; repetition=02,3.637,0.05494960770010948,0.08563292026519775,0.19300872087478638,0.11447818441130447,0.13957424792960763,2238.5901875956183,1211.006082643585,1805.9666341694156,587.9920832492318,4242.099447513812,2039.7551610872358,0.4755968153476715,0.28282907605171204,-46.37563705444336,8.518864631652832,0.33372485637664795,2.5393636226654053,0.49825945496559143,-0.3144001364707947,-0.11084327101707458,-0.8085050582885742,-0.03955721855163574,0.48092079162597656,-0.4694010317325592,0.4468301236629486,0.03403656929731369,33.77169418334961,7.263354778289795,3.169858932495117,2.6079535484313965,1.5455273389816284,2.2396891117095947,1.632649302482605,1.496874213218689,1.3444856405258179,1.2545677423477173,1.0400526523590088,0.871649980545044,0.790258526802063,0.12703052163124084,-0.001408195006661117,-0.020593861117959023,0.004281213972717524,0.007174159865826368,-0.010087051428854465,-0.004078935831785202,-0.004979003686457872,0.0055822208523750305,0.004810179118067026,-0.0012609583791345358,0.005143238231539726,0.0030884447041898966,4.645925045013428,1.540985107421875,0.996680498123169,0.7989087700843811,0.6674689650535583,0.6888736486434937,0.6124087572097778,0.5596351027488708,0.4841809570789337,0.46003276109695435,0.4795202910900116,0.41997259855270386,0.3835243582725525,165.88930010271034,47.77325958859737,252.99145299145297,0.30662983425414364,0.17400687189103642,0.20055420696735382,0.5994475138121547,0.4005524861878453,0.13545385003089905,0.08651690185070038,0.5499037668408029,-0.009405925869941711
03-01-07-01-01-01-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-07-01-01-01-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-01-01-21.wav,high,2,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=disgust; intensity=normal; repetition=01,3.8038125,0.04264372959733009,0.06677845865488052,0.14683552086353302,0.09333518982641788,0.104295981855724,2210.637562511907,1169.7343717862993,1790.3674306372086,590.4937451671082,4165.291005291006,2130.7935141566404,0.47357913851737976,0.30116739869117737,-47.03828811645508,8.78286075592041,0.11936619877815247,2.7484347820281982,0.04246979206800461,-0.3146201968193054,0.22658304870128632,-1.01439368724823,-0.18660618364810944,0.521696150302887,-0.3003559410572052,-0.20704962313175201,-0.09262923896312714,33.00735855102539,6.776852130889893,3.756866455078125,3.294628620147705,2.1038613319396973,2.274648666381836,1.5177375078201294,1.6082512140274048,1.0021032094955444,1.2657856941223145,0.9746678471565247,0.9154102206230164,0.8850288391113281,-0.059921275824308395,-0.01605331152677536,-0.012056447565555573,-0.007436845451593399,-0.001796135795302689,0.0013881183695048094,0.004941724240779877,-0.0002662719343788922,-0.0024641382042318583,-0.008064976893365383,-0.005097121931612492,0.002108500339090824,-0.004566492047160864,5.359610557556152,1.6409492492675781,1.12712824344635,0.794711709022522,0.7697662711143494,0.6964954733848572,0.5676202774047852,0.5817248225212097,0.4673512876033783,0.4822288155555725,0.43306976556777954,0.39267295598983765,0.3882172703742981,180.2910350436111,83.55057556896705,267.15776550030694,0.21164021164021163,0.29783684543752453,0.21140001714229584,0.58994708994709,0.41005291005291006,0.10102900862693787,0.07119645178318024,1.3144706790884146,-0.00730910524725914
03-01-07-01-01-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-07-01-01-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-01-02-21.wav,high,2,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=disgust; intensity=normal; repetition=02,4.07075,0.030124559998512268,0.04784369468688965,0.09802096337080002,0.11011479315572884,0.10485351468294002,2194.0931839857512,1026.0982877744123,1821.170583958607,583.2303896472955,4289.382716049383,1866.7393806465916,0.4640234708786011,0.27156177163124084,-47.31044387817383,8.70176887512207,-0.29603055119514465,2.994044780731201,0.44574448466300964,-0.13865768909454346,0.21626557409763336,-0.8324076533317566,-0.08216332644224167,0.8439077138900757,-0.16451606154441833,-0.06545108556747437,0.030161498114466667,29.76435661315918,6.366264343261719,3.548567771911621,3.1564033031463623,2.2184348106384277,2.645367383956909,1.8008394241333008,1.5302894115447998,1.0105016231536865,1.0961922407150269,1.0715137720108032,0.9000191688537598,0.8680137991905212,0.002002348657697439,0.005640025250613689,0.0035993598867207766,0.0007384547498077154,0.001666617696173489,0.004899787716567516,0.00681806355714798,0.012646881863474846,0.007207856513559818,-0.002829412231221795,-0.004785027354955673,-0.0019529678393155336,-0.0004233333747833967,4.4649434089660645,1.5356390476226807,1.041046380996704,0.7508795857429504,0.6606516242027283,0.6791654229164124,0.6036521792411804,0.6538159847259521,0.4876851737499237,0.509135901927948,0.4280146062374115,0.4148864150047302,0.44282427430152893,194.86253810119712,88.07483064653306,269.99405822935233,0.19012345679012346,0.39263670359275016,0.19249087572097778,0.6148148148148148,0.3851851851851852,0.07460284978151321,0.0518447570502758,1.4739298655038997,-0.010510319843888283
03-01-07-01-02-01-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-07-01-02-01-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-02-01-21.wav,high,2,actor_21,test,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=disgust; intensity=normal; repetition=01,3.637,0.03839965537190437,0.055496446788311005,0.12511545419692993,0.12106232431908501,0.1382085890067385,2291.1201468979975,1178.3180033214421,1797.526786978772,569.9794257277273,4250.165745856353,2000.7276232041354,0.47358399629592896,0.27629712224006653,-45.47996520996094,8.629720687866211,0.10997472703456879,2.801180839538574,0.3033033609390259,-0.5749157071113586,-0.09389294683933258,-0.8175350427627563,0.046397339552640915,0.4336074888706207,-0.3531947135925293,-0.09720926731824875,0.07306427508592606,29.513729095458984,7.037655353546143,3.8057985305786133,2.955667018890381,1.780318021774292,2.408667802810669,1.9397896528244019,1.6263619661331177,1.0641165971755981,1.18966805934906,0.8985051512718201,0.8974602818489075,1.007951259613037,-0.03484426811337471,-0.004948935005813837,-0.02076815441250801,0.0027118967846035957,-0.009011919610202312,-0.0024426213931292295,0.0021597982849925756,-0.004267271142452955,0.008483082056045532,0.006930310279130936,0.0003530132817104459,-0.002247654367238283,-0.0035715268459171057,3.976444959640503,1.5055561065673828,1.0991953611373901,0.7359652519226074,0.6050637364387512,0.6210365891456604,0.6146417856216431,0.5924487113952637,0.5047146081924438,0.51783287525177,0.42691221833229065,0.4454137086868286,0.4038151502609253,188.03879318506208,75.66313592024812,266.66666666666663,0.2265193370165746,0.3385650966935788,0.1850932389497757,0.5939226519337016,0.40607734806629836,0.09251894056797028,0.051368243992328644,0.8248556502612043,-0.019083309918642044
03-01-07-01-02-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-07-01-02-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-01-02-02-21.wav,high,2,actor_21,test,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=disgust; intensity=normal; repetition=02,3.603625,0.034843504428863525,0.05272812768816948,0.10730326175689697,0.10805645398412234,0.12859662362056726,2317.6472628730444,1056.9752772468996,1868.5290234490794,550.2374350075179,4481.45251396648,1818.625582004612,0.49535852670669556,0.26925063133239746,-47.644508361816406,8.27069091796875,0.03682493418455124,3.0310511589050293,0.2235855609178543,-0.5799914598464966,0.1208295226097107,-0.8698409199714661,0.10076232999563217,0.5145425796508789,-0.2548992335796356,-0.005968061741441488,-0.04896111786365509,30.605993270874023,6.322293281555176,3.6407551765441895,3.055990695953369,1.6353185176849365,2.359050750732422,1.7583779096603394,1.664146900177002,1.131069540977478,1.1750211715698242,0.908075213432312,0.8651651740074158,1.081054449081421,0.010604901239275932,0.007733597885817289,0.011251195333898067,0.009501602500677109,0.00893502589315176,0.005787820089608431,0.000697049661539495,0.002498350339010358,0.002503849333152175,-0.00161797646433115,0.0008115142700262368,-2.9972810807521455e-05,0.0004361514875199646,4.168234348297119,1.4926016330718994,0.996238112449646,0.7534820437431335,0.6804822683334351,0.6480162739753723,0.619343638420105,0.5481888651847839,0.502947211265564,0.5061236619949341,0.450785368680954,0.4266650974750519,0.43148326873779297,188.4835609843255,88.09017135295896,268.1238615664845,0.21508379888268156,0.3529279035449056,0.16796809434890747,0.6061452513966481,0.39385474860335196,0.08639488369226456,0.051527004688978195,0.8324950570605987,-0.014797266572713852
03-01-07-02-01-01-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-07-02-01-01-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-02-01-01-21.wav,severe,3,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=disgust; intensity=strong; repetition=01,4.07075,0.028768964111804962,0.04860539734363556,0.10065604746341705,0.11190940313747332,0.0969558130195648,2069.5309785242507,860.6809565771946,1823.0542101275216,562.9439423719438,4145.580246913581,1678.375896802573,0.45027080178260803,0.23705624043941498,-44.632659912109375,9.052694320678711,-0.506395697593689,2.7853846549987793,0.5402407646179199,-0.015705173835158348,0.3117928206920624,-0.7779735326766968,0.4467099905014038,1.0161042213439941,0.024881113320589066,0.06412661820650101,0.10482007265090942,26.50094223022461,5.702951908111572,3.7945189476013184,2.9772136211395264,1.8385372161865234,2.6152329444885254,1.7471505403518677,1.5039960145950317,1.0256747007369995,1.3044323921203613,1.0552641153335571,0.8990732431411743,0.9566683769226074,0.02277008816599846,0.0005976830143481493,-0.006490322295576334,-0.0013030493864789605,-0.003620441071689129,-0.0005603213212452829,4.1834220610326156e-05,0.00382247450761497,0.005507409106940031,0.0003852497029583901,0.00416162796318531,0.0004004484217148274,-0.007635088171809912,3.8571224212646484,1.4977470636367798,0.9281969666481018,0.6759803295135498,0.6751677393913269,0.7182396650314331,0.5701808333396912,0.5504318475723267,0.4833037853240967,0.4778168797492981,0.44618698954582214,0.3909068703651428,0.43331217765808105,221.61875232588915,88.02248990670451,270.44917257683215,0.17037037037037037,0.40137108874593475,0.20498302578926086,0.6493827160493827,0.3506172839506173,0.07760122418403625,0.055004678666591644,1.9652398206718662,-0.016705453395843506
03-01-07-02-01-02-21,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_21/03-01-07-02-01-02-21.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_21\03-01-07-02-01-02-21.wav,severe,3,actor_21,test,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=disgust; intensity=strong; repetition=02,4.037375,0.031460829079151154,0.055242184549570084,0.11764989793300629,0.1038853352286188,0.09336386711707591,2229.3759435526767,980.7546089157775,1879.009295402404,553.900784775719,4375.223880597015,1809.1693139653612,0.4778887927532196,0.264599472284317,-45.8439826965332,8.718145370483398,0.06293032318353653,2.8509628772735596,0.09106598794460297,-0.04103050380945206,0.5356961488723755,-0.9038986563682556,0.06737516820430756,0.7006489634513855,-0.021594014018774033,0.17744992673397064,-0.03844659402966499,28.23554039001465,5.893252849578857,3.552037000656128,2.956603765487671,2.128676652908325,2.440664768218994,1.6766074895858765,1.799045443534851,0.981218159198761,1.3831911087036133,0.9356297254562378,0.889902651309967,0.8516327142715454,0.02904318831861019,0.003985613584518433,0.004074473865330219,0.0020499846432358027,8.978565165307373e-05,0.0008549147751182318,-0.0007215075311250985,-0.0012934255646541715,-0.0003888882929459214,0.00015605147927999496,0.00024968638899736106,0.0003071385726798326,0.000599970284383744,4.4344916343688965,1.5957484245300293,0.998120129108429,0.7847753167152405,0.6721124649047852,0.6983658671379089,0.5657513737678528,0.5445280075073242,0.4486001431941986,0.49508246779441833,0.4113050401210785,0.4256168007850647,0.42602333426475525,212.75139974625966,88.18818386078772,265.66791510611733,0.17164179104477612,0.31164739753474036,0.18885496258735657,0.6517412935323383,0.3482587064676617,0.0850408673286438,0.06560098379850388,1.7337998080435928,-0.018815506249666214
